hujan_mm,irigasi_mm,irigasi_pl_mm,etc_mm,perkolasi_mm,limpasan_mm,wlr_mm,masuk_mm,keluar_mm,tma_rata,tma_min,hari_kering,hari_diairi,hari_limpas,zona,rezim,bulan,tahun_tanam
1938.6999999999998,201.11853432297528,63.55776911623934,467.36050473938144,280.0,1212.0859494027413,100.0,2139.818534322975,1959.4464541421228,39.58684314602607,-3.8009572659489934,3,44,103,R128,FL,2,2015
1871.6,231.7585252701382,131.7585252701382,470.57735484555985,280.0,1168.2864808391178,100.0,2103.358525270138,1918.8638356846777,41.672582983767285,11.392442403728893,0,47,83,R128,FL,2,2016
1040.7,283.33620204308363,140.5479664887901,477.10509508209714,280.0,389.46184149763974,100.0,1324.0362020430837,1146.5669365797369,31.19476065518044,-5.689170477913328,4,54,37,R128,FL,2,2017
916.5000000000001,364.4436951112226,161.86628990262463,491.58762163833023,280.0,326.8803441550169,100.0,1280.9436951112227,1098.467965793347,26.988252042058647,-5.298626063408436,11,60,35,R128,FL,2,2018
1344.5,228.90871634986684,116.81020900387952,485.1537302929894,280.0,627.7505558221222,100.0,1573.4087163498668,1392.9042861151115,37.596837872057634,-3.3985073459873143,2,50,63,R128,FL,2,2019
1639.6,215.81920498404816,115.81920498404816,478.46281727478146,280.0,888.9658329672372,100.0,1855.419204984048,1647.4286502420186,40.15090125539667,5.282142741374054,0,47,77,R128,FL,2,2020
1108.6999999999998,306.95355629390855,116.29315845818978,467.54076002487795,280.0,450.7344675870736,100.0,1415.6535562939084,1198.2752276119515,31.610460714253772,-5.504030695629215,8,56,49,R128,FL,2,2021
1066.6999999999998,299.4867176591622,168.58575755180829,507.0197119762571,280.0,387.17475098021157,100.0,1366.186717659162,1174.1944629564687,34.77545896921936,-5.200960107353842,6,54,50,R128,FL,2,2022
1212.6999999999998,284.4471625793561,159.03641832941582,497.9155960023022,280.0,547.2922569660184,100.0,1497.1471625793558,1325.2078529683206,37.22259788652684,-1.305251002237001,1,54,57,R128,FL,2,2023
1029.0,306.38213742983,136.42109470357465,536.6267815395793,280.0,342.78140708653,100.0,1335.38213742983,1159.4081886261092,33.5882604470791,-3.815793794263195,7,53,49,R128,FL,2,2024
1938.6999999999998,63.55776911623935,63.55776911623934,451.7917523122634,189.11999999999998,1211.4660254069502,0.0,2002.2577691162392,1852.3777777192136,29.764129561417484,-26.642347982559492,8,11,104,R128,SRI,2,2015
1871.6,131.7585252701382,131.7585252701382,454.7187823794894,192.0,1174.650695613795,0.0,2003.3585252701382,1821.3694779932844,32.709199627099395,8.886800095121949,0,17,93,R128,SRI,2,2016
1040.7,140.5479664887901,140.5479664887901,460.5218641822231,188.15999999999997,387.8394698395538,0.0,1181.24796648879,1036.521334021777,23.806270149718205,-34.06387642357339,9,21,38,R128,SRI,2,2017
916.5000000000001,226.67672927324423,161.86628990262463,474.2693368513046,176.15999999999997,319.8994429671686,0.0,1143.1767292732443,970.3287798184732,13.555921110983192,-33.94046719278339,39,24,34,R128,SRI,2,2018
1344.5,116.81020900387952,116.81020900387952,468.84178315031113,192.0,627.073810475208,0.0,1461.3102090038794,1287.9155936255193,30.03182621725697,-2.4240189176267712,1,19,61,R128,SRI,2,2019
1639.6,115.81920498404814,115.81920498404816,462.1592276413124,192.0,898.1618809412622,0.0,1755.419204984048,1552.3211085825747,31.692071940002844,6.113012615221836,0,17,77,R128,SRI,2,2020
1108.6999999999998,148.1300137471124,116.29315845818978,450.88626550918826,183.36,413.9907371003324,0.0,1256.8300137471122,1048.2370026095207,20.194816368497218,-33.63685528892261,22,19,44,R128,SRI,2,2021
1066.6999999999998,168.58575755180834,168.58575755180829,489.82018160387827,191.51999999999998,364.77710428802936,0.0,1235.2857575518083,1046.1172858919076,26.783412104479247,-5.250964215899478,5,22,51,R128,SRI,2,2022
1212.6999999999998,170.31141263628737,159.03641832941582,480.53315370909746,192.0,540.197946925657,0.0,1383.011412636287,1212.7311006347545,26.303827598739264,-2.9642486117395013,3,23,53,R128,SRI,2,2023
1029.0,168.22411720717892,136.42109470357465,518.4863856829625,185.27999999999997,326.16868773586606,0.0,1197.224117207179,1029.9350734188286,23.356897355162204,-31.803022503604257,15,18,43,R128,SRI,2,2024
1598.3999999999999,261.83499789590525,55.47474062955115,467.7674333629267,280.0,932.778766560016,100.0,1860.234997895905,1680.5461999229428,32.80255921102563,-2.8211595420461797,6,51,83,R128,FL,3,2015
1717.6999999999998,163.74206539405426,37.18222021522426,450.75445672424996,280.0,955.9519861257588,100.0,1881.442065394054,1686.706442850009,36.4307336369748,-3.5598451788300123,1,37,78,R128,FL,3,2016
840.0,358.29136187711947,141.64787103418922,478.65368943004626,280.0,256.66866890554286,100.0,1198.2913618771195,1015.3223583355891,28.082429243022396,-4.31282799656071,9,66,25,R128,FL,3,2017
719.3,384.25036165661874,110.9435175502727,506.0626963082176,280.0,143.6113463052503,100.0,1103.5503616566186,929.6740426134679,21.22263767596647,-3.7607267736668586,13,63,17,R128,FL,3,2018
1070.1000000000001,350.79017314116845,128.91515349407015,487.19659094439584,280.0,482.0946056123045,100.0,1420.8901731411686,1249.2911965567005,31.40698853473564,-5.534217747631061,11,62,44,R128,FL,3,2019
1446.1000000000001,134.17339267634466,34.17339267634465,461.5538971615957,280.0,636.7254556653437,100.0,1580.2733926763449,1378.2793528269394,39.660377699328855,20.92554905846256,0,41,66,R128,FL,3,2020
1053.3999999999999,282.62398401195384,147.70439442805298,476.50988442438506,280.0,359.317158091914,100.0,1336.0239840119536,1115.8270425162991,31.722215336300046,-2.462264653975041,1,55,36,R128,FL,3,2021
997.8000000000001,265.7993456763955,150.79934567639552,489.5847188037924,280.0,283.60545411344015,100.0,1263.5993456763956,1053.1901729172325,38.89939402331936,4.233152142952313,0,53,42,R128,FL,3,2022
1046.6000000000001,337.8371302128743,132.87796227327746,487.2403453198366,280.0,419.9954236950832,100.0,1384.4371302128743,1187.2357690149197,29.13354088188006,-3.934820002395688,7,59,43,R128,FL,3,2023
824.4000000000001,308.9453356906316,140.42959740045958,525.2206746017451,280.0,158.4249727996587,100.0,1133.3453356906316,963.6456474014038,26.641912579260755,-1.7470903490182987,9,61,25,R128,FL,3,2024
1598.3999999999999,116.65693198989999,55.47474062955115,452.03796361653747,176.16,936.9483663108645,0.0,1715.0569319898998,1565.146329927402,17.957587762161886,-30.717196223607782,36,11,79,R128,SRI,3,2015
1717.6999999999998,37.18222021522426,37.18222021522426,435.29292700565526,192.0,932.6103738072561,0.0,1754.8822202152242,1559.9033008129113,29.376689230618727,0.7231357764278039,0,5,81,R128,SRI,3,2016
840.0,209.7084097790956,141.64787103418922,462.2958339435231,176.64,249.87954611613776,0.0,1049.7084097790955,888.8153800596608,13.967055423662298,-33.94804328766561,35,25,23,R128,SRI,3,2017
719.3,239.98073928741556,110.9435175502727,488.7533247102784,169.91999999999996,158.6884589142705,0.0,959.2807392874155,817.3617836245489,3.509562769944786,-34.47051364287119,54,21,20,R128,SRI,3,2018
1070.1000000000001,222.39994542279322,128.91515349407015,470.86675400504,178.56,478.8449749303705,0.0,1292.4999454227934,1128.2717289354105,18.865496122333315,-31.800158918005593,29,24,44,R128,SRI,3,2019
1446.1000000000001,34.17339267634465,34.17339267634465,445.7637003029512,192.0,643.8681879164587,0.0,1480.2733926763449,1281.63188821941,30.801805110674167,10.805291947787403,0,11,69,R128,SRI,3,2020
1053.3999999999999,189.12470603305343,147.70439442805298,459.8756494341285,187.67999999999998,384.7005506810184,0.0,1242.5247060330532,1032.2562001151468,21.82885325962678,-27.61761985017053,17,24,36,R128,SRI,3,2021
997.8000000000001,150.79934567639552,150.79934567639552,472.7638067370203,192.0,281.7698967747558,0.0,1148.5993456763956,946.5337035117761,26.601776782575072,-4.645753365593714,3,22,45,R128,SRI,3,2022
1046.6000000000001,197.32057017845216,132.87796227327746,470.09330213499794,180.95999999999998,399.2426862778766,0.0,1243.9205701784522,1050.2959884128745,17.485430477435873,-33.60523389122284,26,20,40,R128,SRI,3,2023
824.4000000000001,171.94109875030284,140.42959740045958,507.37970397923925,175.67999999999998,173.4473327105587,0.0,996.341098750303,856.5070366897979,13.234621644133506,-33.09528750161596,37,24,26,R128,SRI,3,2024
1026.6000000000001,350.2083591103308,65.01140239520183,468.88733016305457,280.0,451.2652542807121,100.0,1376.808359110331,1200.1525844437667,23.90915286432915,-4.851504041518025,10,69,38,R128,FL,4,2015
1204.3,233.09893887201096,80.70052061304796,456.23064553772974,280.0,492.57799369081044,100.0,1437.3989388720108,1228.8086392285402,34.383987420049486,-4.256570033571234,4,46,51,R128,FL,4,2016
572.9,454.8998659360698,179.29097297716083,475.4621033920954,280.0,99.36237852731693,100.0,1027.7998659360696,854.8244819194124,14.864081182688256,-4.683018127609024,11,73,6,R128,FL,4,2017
400.9,587.2981780855365,193.00106234559232,500.185623881112,280.0,36.755632696645954,100.0,988.1981780855365,816.9412565777579,8.055583963378659,-2.7871301239379775,10,77,7,R128,FL,4,2018
576.5,510.7816041701925,164.86345742578598,489.2087259617928,280.0,145.32779373438777,100.0,1087.2816041701926,914.5365196961807,23.189905789246694,-4.807817803872078,11,83,26,R128,FL,4,2019
1046.7,304.69926105522023,134.74252446269045,461.0588033589916,280.0,435.4709431343786,100.0,1351.3992610552202,1176.52974649337,33.08765160966317,-5.0320108520921325,8,55,46,R128,FL,4,2020
898.9,329.48317050159926,120.4503298263524,478.84124011321467,280.0,298.26357369911847,100.0,1228.3831705015991,1057.104813812333,22.925916935307885,-4.676823263403281,5,57,34,R128,FL,4,2021
864.3000000000001,260.3112336689038,122.52026501333793,482.1390010860176,280.0,185.5607744616122,100.0,1124.6112336689039,947.6997755476298,30.13074370959556,-4.064624330076937,4,53,29,R128,FL,4,2022
837.5999999999999,386.15148351654415,159.0409820681108,502.27753608630474,280.0,271.59576043436346,100.0,1223.751483516544,1053.8732965206682,23.16386359375048,-1.0392849377459532,5,64,24,R128,FL,4,2023
661.0,360.99432271852106,158.0651734386329,510.28802190012084,280.0,56.61158876824674,100.0,1021.9943227185211,846.8996106683676,17.861692210916136,-2.136587324144725,3,65,10,R128,FL,4,2024
1026.6000000000001,227.3845508732904,65.01140239520183,452.89815291926664,167.99999999999997,477.33746889954415,0.0,1253.9845508732906,1098.2356218188108,5.681288005202248,-33.902523024140066,57,21,41,R128,SRI,4,2015
1204.3,80.70052061304794,80.70052061304796,441.2623644075935,183.36,477.3858476358556,0.0,1285.000520613048,1102.008212043449,19.251992390796314,-32.63044113591212,19,11,46,R128,SRI,4,2016
572.9,334.7871233788782,179.29097297716083,459.8000950833509,167.51999999999998,111.34062336274931,0.0,907.6871233788781,738.6607184461002,3.5992417658055342,-33.15540338565541,61,29,11,R128,SRI,4,2017
400.9,417.8353306915304,193.00106234559232,483.781373672591,159.83999999999997,36.755632696645954,0.0,818.7353306915304,680.3770063692369,-7.749751376532918,-34.33825331700509,80,32,7,R128,SRI,4,2018
576.5,357.57732588035435,164.86345742578598,472.62013742478234,168.95999999999998,143.50857305906365,0.0,934.0773258803544,785.0887104838461,7.788466780282281,-34.436153568360886,53,33,23,R128,SRI,4,2019
1046.7,146.02513926969152,134.74252446269045,446.1997389582166,184.79999999999998,416.9854886632355,0.0,1192.7251392696917,1047.985227621452,22.20056199534406,-29.91706529571858,19,21,43,R128,SRI,4,2020
898.9,161.38811144059554,120.4503298263524,463.0177529110846,179.51999999999998,274.2422514551883,0.0,1060.2881114405955,916.7800043662728,8.645545473426912,-32.39575666920506,43,21,29,R128,SRI,4,2021
864.3000000000001,122.52026501333793,122.52026501333793,466.5673850977496,187.2,170.12388852820703,0.0,986.820265013338,823.8912736259567,21.178258436939736,-20.722643160674757,13,20,33,R128,SRI,4,2022
837.5999999999999,236.50762510296278,159.0409820681108,485.9969642793535,171.35999999999996,267.52841738171173,0.0,1074.1076251029626,924.8853816610651,7.644397865186208,-29.04756228743774,51,24,28,R128,SRI,4,2023
661.0,236.91519773188855,158.0651734386329,493.4279961393113,170.87999999999997,88.66518682439627,0.0,897.9151977318886,752.9731829637076,2.264919565190397,-29.17126685621261,57,27,14,R128,SRI,4,2024
626.4,523.1921020379566,60.648371804888185,487.46177650799683,280.0,199.30847478145952,100.0,1149.5921020379565,966.7702512894563,10.860816832823797,-5.251055043913237,9,82,17,R128,FL,5,2015
862.8,261.91833579824544,111.72036345673393,450.4277712262782,280.0,206.67606120167005,100.0,1124.7183357982453,937.1038324279482,27.249375066564884,-5.2513489810244245,6,55,26,R128,FL,5,2016
350.5,594.6839075381148,180.27489395991338,473.0027889164977,280.0,17.30428262750953,100.0,945.1839075381148,770.3070715440073,10.598781022163633,-3.9494189188911997,9,84,4,R128,FL,5,2017
214.1,747.8169733773707,226.93660063587953,508.060514743527,280.0,4.059033378258867,100.0,961.9169733773707,792.1195481217858,7.733393026396363,-4.421220771091996,10,96,1,R128,FL,5,2018
383.5,662.4495513596673,126.6567583930054,511.328768164074,280.0,75.22166331317459,100.0,1045.9495513596673,866.5504314772486,7.0761264327653555,-2.861773786969862,10,92,9,R128,FL,5,2019
800.3,365.29373892013695,134.08680881271687,461.1516430087219,280.0,227.69733903670448,100.0,1165.593738920137,968.8489820454265,23.613339922950942,-3.67470756017427,7,62,23,R128,FL,5,2020
680.8999999999999,506.19094757881066,241.0690190376274,482.91438426759976,280.0,254.90040007265821,100.0,1187.0909475788105,1017.814784340258,24.394667123036758,-5.280379256015411,13,73,23,R128,FL,5,2021
603.0,410.8683732527759,161.8023922632138,483.4216757012633,280.0,81.70367080698139,100.0,1013.8683732527759,845.1253465082448,18.63941335859148,-5.374161417995722,11,69,14,R128,FL,5,2022
586.4,513.8815746206022,177.2304408217275,501.8185078818447,280.0,149.19474517878837,100.0,1100.2815746206022,931.013253060633,16.672790510874833,-5.426648750898108,13,73,18,R128,FL,5,2023
448.20000000000005,575.6675236317408,178.34537332258347,515.5984070091572,280.0,59.69879808570097,100.0,1023.8675236317408,855.2972050948582,12.025079885494039,-3.2522761477430873,11,86,7,R128,FL,5,2024
626.4,345.6514978959977,60.648371804888185,470.762265535795,157.43999999999997,199.30847478145952,0.0,972.0514978959977,827.5107403172544,-8.784663703168338,-34.672468659886995,83,24,17,R128,SRI,5,2015
862.8,111.72036345673393,111.72036345673393,435.7903516395005,180.95999999999998,185.61408922358174,0.0,974.5203634567339,802.3644408630821,14.768083786831731,-22.671596794616534,32,21,20,R128,SRI,5,2016
350.5,435.0753942083776,180.27489395991338,457.677067739221,161.27999999999997,17.30428262750953,0.0,785.5753942083776,636.2613503667305,-8.351205220628273,-33.3405079681767,84,37,4,R128,SRI,5,2017
214.1,596.9693462148379,226.93660063587953,491.5091867934493,163.2,4.059033378258867,0.0,811.0693462148379,658.7682201717082,-8.272834328674177,-33.712044173968685,74,44,1,R128,SRI,5,2018
383.5,499.24363743317133,126.6567583930054,493.9093850301371,157.92,75.22166331317459,0.0,882.7436374331713,727.0510483433118,-10.665371680133921,-33.68901078989329,86,34,9,R128,SRI,5,2019
800.3,227.91237225072604,134.08680881271687,446.07382435053296,174.71999999999997,220.9582226945225,0.0,1028.212372250726,841.7520470450555,10.581239703388382,-31.679444244861898,44,21,23,R128,SRI,5,2020
680.8999999999999,362.1227481178585,241.0690190376274,467.24200743430276,178.56,250.42612537430387,0.0,1043.0227481178583,896.2281328086067,9.69307697507847,-33.89915680126761,44,34,23,R128,SRI,5,2021
603.0,247.28859340101778,161.8023922632138,467.99486767853494,174.71999999999997,58.33848884709989,0.0,850.2885934010178,701.0533565256349,5.005051759320124,-31.965456708550192,47,29,13,R128,SRI,5,2022
586.4,372.12879743416613,177.2304408217275,485.6525638117958,159.83999999999997,151.13654790077433,0.0,958.5287974341661,796.6291117125701,-3.1114544848112144,-34.752616828811014,75,28,14,R128,SRI,5,2023
448.20000000000005,391.1260328691112,178.34537332258347,499.03672227236194,164.64,34.464622482602294,0.0,839.3260328691113,698.1413447549643,-4.804695366981404,-31.676475549013237,68,35,5,R128,SRI,5,2024
148.10000000000002,839.0313564802059,285.2404167217743,525.8278229358941,280.0,3.6075879869821126,100.0,987.1313564802059,809.4354109228763,7.229666150667967,-3.9470953536719646,11,105,1,R128,FL,6,2015
825.3999999999999,357.13983031116584,168.18459014211572,456.6563526298214,280.0,230.5966918603663,100.0,1182.5398303111656,967.2530444901877,19.976649604105642,0.0520374687262839,0,60,21,R128,FL,6,2016
180.3,774.4825195304076,295.9354475074047,501.0928073037277,280.0,0.0,100.0,954.7825195304076,781.0928073037277,9.367427483284633,-3.5429522194384413,11,98,0,R128,FL,6,2017
110.69999999999999,869.9690452483067,308.0817270521464,529.0739954461044,280.0,0.0,100.0,980.6690452483067,809.0739954461044,7.354670721576847,-4.860312398969419,10,103,0,R128,FL,6,2018
98.8,905.0328664019962,273.3988165113397,553.1788796165932,280.0,0.0,100.0,1003.8328664019962,833.1788796165932,6.80548579586188,-6.747519602303109,12,108,0,R128,FL,6,2019
483.0,511.5526146697631,192.11673895233244,485.3097074658049,280.0,46.42070634811144,100.0,994.5526146697631,811.7304138139164,17.738355386516815,-5.389440686783756,10,77,7,R128,FL,6,2020
651.2,496.62633093902264,238.77293838166725,483.9214043482015,280.0,204.64363729712053,100.0,1147.8263309390227,968.5650416453221,19.576759133737465,-4.852944337125834,11,72,17,R128,FL,6,2021
517.2,470.818613885512,237.08879758532487,488.46898708305457,280.0,30.470471167536658,100.0,988.018613885512,798.9394582505912,19.763215248784274,-5.706707746582104,5,73,4,R128,FL,6,2022
325.29999999999995,727.8389668009078,237.55121206834946,523.3985388311582,280.0,70.3212361403437,100.0,1053.1389668009078,873.7197749715019,10.950733858435898,-3.832798386047492,11,91,11,R128,FL,6,2023
319.1,706.0879202331902,281.366554602835,539.0000050035499,280.0,39.33700257015035,100.0,1025.1879202331902,858.3370075737002,11.816276401664965,-6.068352817685877,7,91,7,R128,FL,6,2024
148.10000000000002,686.7974777862999,285.2404167217743,507.89480147742034,159.35999999999999,3.6075879869821126,0.0,834.8974777862999,670.8623894644024,-9.676018694034733,-33.30705560673479,85,44,1,R128,SRI,6,2015
825.3999999999999,223.9578623588842,168.18459014211572,441.11862929062613,176.16,225.95910947080012,0.0,1049.3578623588842,843.2377387614263,5.718247689005485,-23.578279864428946,46,26,21,R128,SRI,6,2016
180.3,629.3761904913933,295.9354475074047,484.4649311655834,158.88,0.0,0.0,809.6761904913933,643.3449311655834,-9.076686210572365,-35.06638557316943,83,42,0,R128,SRI,6,2017
110.69999999999999,713.9587248373302,308.0817270521464,511.24787982311165,160.31999999999996,0.0,0.0,824.6587248373303,671.5678798231116,-9.59024967295329,-34.332012089927474,82,46,0,R128,SRI,6,2018
98.8,741.1196403511711,273.3988165113397,534.2287706485469,156.95999999999998,0.0,0.0,839.9196403511711,691.1887706485468,-10.692201601218366,-35.085361935566354,89,49,0,R128,SRI,6,2019
483.0,386.6266731129529,192.11673895233244,468.75806507870317,166.55999999999997,60.15991301305457,0.0,869.6266731129529,695.4779780917578,0.5080068611282721,-35.15918523785608,59,32,8,R128,SRI,6,2020
651.2,371.67108023194663,238.77293838166725,467.60645725154814,165.59999999999997,229.37423589074774,0.0,1022.8710802319467,862.5806931422958,2.202142608960041,-28.52973954513792,66,31,18,R128,SRI,6,2021
517.2,363.22193434378744,237.08879758532487,471.79979525972726,173.76,49.08332554824702,0.0,880.4219343437875,694.6431208079742,5.9744120640725304,-30.897048531229153,55,32,8,R128,SRI,6,2022
325.29999999999995,567.3362541350116,237.55121206834946,505.6691826617344,162.71999999999997,58.37836992549007,0.0,892.6362541350115,726.7675525872245,-4.341852235153484,-32.79434907124798,71,36,7,R128,SRI,6,2023
319.1,533.4378484098886,281.366554602835,520.6811216134146,161.28,12.182599240896613,0.0,852.5378484098886,694.1437208543111,-4.970393166935993,-30.00584103885104,78,37,4,R128,SRI,6,2024
129.5,891.800235555376,307.6785575966759,565.8911043508925,280.0,4.170348286142538,100.0,1021.300235555376,850.061452637035,6.9239098415175935,-6.450928042195996,10,103,1,R128,FL,7,2015
1211.6000000000001,403.7055055914694,258.89988151478707,452.1988699509378,280.0,674.2866997361041,100.0,1615.3055055914695,1406.4855696870418,34.0448063120251,6.666619501480795,0,63,39,R128,FL,7,2016
349.3,702.0617083167721,275.0024918491401,509.61773024952197,280.0,65.80945243296142,100.0,1051.3617083167721,855.4271826824834,14.657468873681625,-1.2317533673140604,2,89,5,R128,FL,7,2017
100.5,915.5987386634479,299.0518128001177,561.6587893602771,280.0,0.0,100.0,1016.0987386634479,841.6587893602771,6.77807640234846,-4.648606130249924,12,106,0,R128,FL,7,2018
65.5,984.2373962896313,338.61070134858545,599.6175504443034,280.0,0.0,100.0,1049.7373962896313,879.6175504443034,6.369447516757631,-5.908182742575253,12,105,0,R128,FL,7,2019
480.0,539.5577556884834,222.51581399492602,511.98072027681974,280.0,51.767748411673146,100.0,1019.5577556884834,843.7484686884928,13.074383335637348,-4.029439629699445,3,73,4,R128,FL,7,2020
533.9000000000001,515.9928965689969,187.05129956287507,505.92961194509616,280.0,88.87741002961198,100.0,1049.892896568997,874.8070219747082,13.831837592722449,-6.618883678874056,9,75,8,R128,FL,7,2021
602.8,484.05759641891376,199.62386477845956,496.1273203708155,280.0,109.47887677667117,100.0,1086.8575964189138,885.6061971474867,16.795561214529044,0.0824843614677162,0,75,12,R128,FL,7,2022
183.2,853.6430215944229,274.9031091697616,575.7922839998699,280.0,8.152217467096515,100.0,1036.843021594423,863.9445014669665,8.390093215174387,-5.382945817117716,13,99,1,R128,FL,7,2023
333.5,723.0146967925989,264.18142958771097,567.7266048928605,280.0,36.96118441539787,100.0,1056.514696792599,884.6877893082583,11.57418032078907,-4.646328892908016,10,88,5,R128,FL,7,2024
129.5,720.414816990266,307.6785575966759,545.9117086007097,159.35999999999999,4.170348286142538,0.0,849.914816990266,709.4420568868522,-10.381478148178678,-35.92257340565388,88,45,1,R128,SRI,7,2015
1211.6000000000001,280.52590920388946,258.89988151478707,436.3715531430008,189.12,665.2966632669118,0.0,1492.1259092038895,1290.7882164099126,18.97203586696267,-11.07668207492074,13,31,40,R128,SRI,7,2016
349.3,577.6545787647663,275.0024918491401,490.9688746070917,169.92000000000002,75.13535326175662,0.0,926.9545787647662,736.0242278688484,0.4085495941496983,-30.23537894795324,60,42,7,R128,SRI,7,2017
100.5,741.4491379044297,299.0518128001177,541.8824786995572,156.48,0.0,0.0,841.9491379044297,698.3624786995572,-10.574671351944298,-35.44066054850581,90,48,0,R128,SRI,7,2018
65.5,815.4063845959981,338.61070134858545,578.1189378615531,156.47999999999996,0.0,0.0,880.9063845959981,734.5989378615532,-11.388547222155765,-35.00228808553627,91,48,0,R128,SRI,7,2019
480.0,413.12277673468674,222.51581399492602,493.3646656251354,172.32,51.767748411673146,0.0,893.1227767346868,717.4524140368085,-4.066959281276814,-28.867077636688578,66,34,4,R128,SRI,7,2020
533.9000000000001,366.7518683625458,187.05129956287507,488.537369233958,170.88,81.70968000311876,0.0,900.6518683625459,741.1270492370768,-3.5511573510639103,-30.870909190646735,61,33,8,R128,SRI,7,2021
602.8,330.18397745886637,199.62386477845956,478.26790890660106,175.67999999999998,83.60628429307882,0.0,932.9839774588663,737.5541931996798,2.9459641006760906,-28.901133106572736,46,34,9,R128,SRI,7,2022
183.2,702.1884861564807,274.9031091697616,555.1989850549608,156.47999999999996,8.152217467096515,0.0,885.3884861564807,719.8312025220573,-8.624187928250654,-34.18421192841439,88,43,1,R128,SRI,7,2023
333.5,556.1018678613666,264.18142958771097,547.4691910360602,166.07999999999998,17.830379809522462,0.0,889.6018678613666,731.3795708455826,-2.6945702401687073,-34.596899123536105,67,38,5,R128,SRI,7,2024
221.7,874.0677025143245,323.7068302912035,600.659359030562,280.0,25.455231808033027,100.0,1095.7677025143246,906.114590838595,11.084291303392927,-5.878363750927624,3,101,4,R128,FL,8,2015
1518.2,380.47075536897927,215.7195194871827,447.84231485612736,280.0,954.5175212110485,100.0,1898.6707553689794,1682.3598360671758,35.047534403346965,4.7775167777762615,0,61,58,R128,FL,8,2016
551.3000000000001,690.5753915709736,310.2855480730845,527.3923455954252,280.0,223.31180086494223,100.0,1241.8753915709735,1030.7041464603674,19.455851252586,-1.4431273932742599,2,79,16,R128,FL,8,2017
281.50000000000006,832.8178690599227,343.4330429285189,573.4147494265927,280.0,64.33439146676744,100.0,1114.3178690599227,917.7491408933602,10.504874561050032,-4.7757012371309715,6,92,7,R128,FL,8,2018
152.39999999999998,945.5994697790305,338.7811137687604,637.2790245934652,280.0,6.859560402895795,100.0,1097.9994697790305,924.138584996361,7.680712997459858,-5.8258396908191,11,101,1,R128,FL,8,2019
658.1,549.0998136845981,289.83773593376367,522.060004879202,280.0,188.05814646200005,100.0,1207.1998136845982,990.1181513412021,24.40849491795318,3.6583942353498715,0,68,25,R128,FL,8,2020
707.9000000000001,562.8955300950909,304.04891945326364,522.7192843204673,280.0,253.4455294397918,100.0,1270.795530095091,1056.1648137602592,21.474121820371742,-0.1789204399904305,1,73,22,R128,FL,8,2021
820.8999999999999,523.8461926594343,281.20834070901657,506.3427004355378,280.0,342.0059719450401,100.0,1344.7461926594342,1128.348672380578,26.003908206705844,0.20720046783944834,0,70,36,R128,FL,8,2022
206.5,896.405686001943,298.2801649638998,624.1929731705402,280.0,26.315137874575193,100.0,1102.905686001943,930.5081110451154,6.34549966921088,-6.325577911737118,9,101,1,R128,FL,8,2023
424.5,734.5213121610809,306.53868442318486,597.6764146577616,280.0,68.54480000528635,100.0,1159.021312161081,946.2212146630479,14.443943903019642,-4.272408065336794,2,87,5,R128,FL,8,2024
221.7,734.2329464709745,323.7068302912035,578.4738250081755,163.68,29.055828158967167,0.0,955.9329464709745,771.2096531671427,-5.329797104376434,-31.88538955878242,79,47,6,R128,SRI,8,2015
1518.2,249.22302845991024,215.7195194871827,432.8363968054041,192.0,933.7703144733321,0.0,1767.4230284599103,1558.6067112787362,24.66928736262124,-2.4906009041788804,3,29,56,R128,SRI,8,2016
551.3000000000001,536.1173859275228,310.2855480730845,508.5839644234442,177.60000000000002,198.39084158635558,0.0,1087.417385927523,884.5748060097998,5.543928644533841,-23.565358881607988,44,40,13,R128,SRI,8,2017
281.50000000000006,703.0008135416639,343.4330429285189,552.4611270213675,166.07999999999998,76.02821383709517,0.0,984.500813541664,794.5693408584625,-4.637699846551286,-29.165327040438463,79,46,7,R128,SRI,8,2018
152.39999999999998,774.1877651329618,338.7811137687604,613.9674794096233,160.32,9.842802684772977,0.0,926.5877651329617,784.1302820943963,-8.613390500616422,-31.277661137296906,88,49,1,R128,SRI,8,2019
658.1,422.23126900876935,289.83773593376367,503.5470646865,184.32,185.38254197887335,0.0,1080.3312690087694,873.2496066653734,12.633618494687978,-22.778803908586234,27,35,24,R128,SRI,8,2020
707.9000000000001,434.67991123605543,304.04891945326364,504.01146345526035,177.6,256.3377314459633,0.0,1142.5799112360555,937.9491949012237,4.254367536905769,-29.379712263054365,48,36,21,R128,SRI,8,2021
820.8999999999999,374.001207066342,281.20834070901657,488.8855037417275,187.67999999999998,311.9381830457579,0.0,1194.9012070663418,988.5036867874854,15.563069734199646,-21.771314774253316,18,35,29,R128,SRI,8,2022
206.5,744.3260849126045,298.2801649638998,600.9798921414343,158.88,26.315137874575193,0.0,950.8260849126045,786.1750300160095,-10.481462052882724,-31.991395658479313,93,48,1,R128,SRI,8,2023
424.5,572.992387229735,306.53868442318486,575.9961566798579,169.92000000000002,47.36010428639028,0.0,997.492387229735,793.2762609662483,-1.541700106949207,-29.832323536767756,69,41,7,R128,SRI,8,2024
643.0,746.5698416621055,340.4440767850676,588.5395025802678,280.0,313.1572924429582,100.0,1389.5698416621055,1181.696795023226,20.39271410405407,-1.8574205804610848,1,84,18,R128,FL,9,2015
